,2nd Iteration Candidates,TweetSentence,hashtags,phase1Candidates,sentID,tweetID,user,completeness,candidates_with_label
4315,['god'],God damn!,ufc211,nan,0,2837,RoccoZona,True,"[('god', 'g')]"
4316,['frankie'],"Congrats, Frankie Edwards.",ufc211,nan,1,2837,RoccoZona,True,"[('frankie', 'g')]"
4317,[],So...much...swelling!,ufc211,,2,2837,RoccoZona,True,[]
4318,"['masvidal', 'scarface']",Masvidal coming out to Scarface!,UFC211,Scarface::*4*||,0,2838,sinkryap,True,"[('masvidal', 'g'), ('scarface', 'g')]"
4319,"['scarface theme', 'linkin park']",Scarface Theme &gt; Linkin Park  @ufc,UFC211,Scarface Theme::*0*1*||Linkin Park::*3*4*||,0,2839,FredoWin,True,"[('scarface theme', 'na'), ('linkin park', 'g')]"
4320,['lincoln'],Lincoln Park.,UFC211,nan,0,2840,TheThirdMann,True,"[('lincoln', 'na')]"
4321,"['maia', 'eminem']",The only thing worse Maia could have chosen as his walk-out song was Eminem.,UFC211,Maia::*4*||Eminem::*13*||,1,2840,TheThirdMann,True,"[('maia', 'g'), ('eminem', 'na')]"
4322,"['sports', 'great']",In a Sports bar with the fiancé catching UFC 211 was a great decision.,UFC211,Sports::*2*||UFC 211::*8*9*||,0,2841,daliosway,True,"[('sports', 'na'), ('great', 'b')]"
4323,[],Worthy fight card indeed.,UFC211,,1,2841,daliosway,True,[]
4324,['stipe'],JDS vs Stipe better deliver.,UFC211,Stipe::*2*||,2,2841,daliosway,True,"[('stipe', 'g')]"
4325,"['go', 'maia']",Let's go Maia,UFC211,Maia::*2*||,0,2842,etorrez2,True,"[('go', 'b'), ('maia', 'g')]"
4326,['go'],HERE WE GO.,UFC211,nan,0,2843,ClashLloyd,True,"[('go', 'b')]"
4327,['ppv'],Welterweights square off as @DemianMaia takes on @GamebredFighter NOW on PPV!,UFC211,PPV::*10*||,1,2843,ClashLloyd,True,"[('ppv', 'na')]"
4328,[],D@@!,"DosSantos, Miocic, UFC211, boxing",nan,0,2844,muktanpi,True,[]
4329,"['ufc 211 live stream edgar', 'rodriguez']",UFC 211 Live   Stream Edgar vs.  Rodriguez      Get   Your ..  Link,"DosSantos, Miocic, UFC211, boxing",UFC 211 Live Stream Edgar::*0*1*2*3*4*||Rodriguez Get::*6*7*||Link::*9*||,1,2844,muktanpi,True,"[('ufc 211 live stream edgar', 'na'), ('rodriguez', 'g')]"
4330,['edgar'],"Wow, Edgar has not lost a step!","UFC211, EdgarVsRodriguez",Edgar::*1*||,0,2845,AndyBanson,True,"[('edgar', 'g')]"
4331,"['linkin park', 'numb', 'maia']","Linkin Park ""numb"" echoes around the arena as Maia prepares to enter the octogon.",UFC211,Linkin Park::*0*1*||Maia::*8*||,0,2846,TFrenchOnline,True,"[('linkin park', 'g'), ('numb', 'g'), ('maia', 'g')]"
4332,"['masvidal', 'maia', 'looks', 'almost', 'go', 'gamebred']","I want Masvidal to win, but Maia looks almost unbeatable at the minute, lets go Gamebred!",ufc211,Masvidal::*2*||Maia::*6*||Gamebred::*15*||,0,2847,PottsyPineapple,True,"[('masvidal', 'g'), ('maia', 'g'), ('looks', 'b'), ('almost', 'b'), ('go', 'b'), ('gamebred', 'na')]"
4333,['maia'],"That said, Maia is 18-2 in fights where he can score at least 1 takedown.",UFC211,Maia::*2*||18-2::*4*||,0,2848,TheMMAnalyst,True,"[('maia', 'g')]"
4334,['one'],Gonna be a fun one.,UFC211,,1,2848,TheMMAnalyst,True,"[('one', 'b')]"
4335,"['joe silva', 'hof']",Congratulations to Joe Silva on being inducted into the HOF this year.,"UFC211, HOF",Joe Silva::*2*3*||HOF::*9*||,0,2849,joshflowers1,True,"[('joe silva', 'na'), ('hof', 'na')]"
4336,"['the answer', 'octagon']",And here comes 'The Answer' @FrankieEdgar sprinting to the Octagon!,UFC211,The Answer::*3*4*||Octagon::*9*||,0,2850,dobiyeol_21,True,"[('the answer', 'na'), ('octagon', 'na')]"
4337,"['get', 'mma']","Bet this'll get some of them ""pure"" MMA fans made, but they'll continue to .","DRINKITINMAAAN, UFC211",MMA::*7*||,0,2851,Notorious_RAF,False,"[('get', 'b'), ('mma', 'a')]"
4338,['go'],Let's go @GamebredFighter!,UFC211,,0,2852,stevenbryant723,True,"[('go', 'b')]"
4339,['rodriguez'],This how Rodriguez should have started the fight,UFC211,Rodriguez::*2*||,0,2853,JokingChris101,True,"[('rodriguez', 'g')]"
4340,[],D@@!,"DosSantos, Miocic, UFC211, boxing",nan,0,2854,muktanpi,True,[]
4341,"['ufc 211 live stream edgar', 'rodriguez']",UFC 211 Live   Stream   Edgar vs.  Rodriguez        Get   Your Link,"DosSantos, Miocic, UFC211, boxing",UFC 211 Live Stream Edgar::*0*1*2*3*4*||Rodriguez Get::*6*7*||Link::*9*||,1,2854,muktanpi,True,"[('ufc 211 live stream edgar', 'na'), ('rodriguez', 'g')]"
4342,"['frankie', 'time', 'great']",Frankie is an all time great,UFC211,,0,2855,Mr_Karsan,True,"[('frankie', 'g'), ('time', 'b'), ('great', 'b')]"
4343,"['george soros', 'god']",George Soros thinks he's God   i,"Eurovision, UFC211, Portugal, WhitePeople",George Soros::*0*1*||God::*4*||,0,2856,JulijaAshhad,True,"[('george soros', 'g'), ('god', 'g')]"
4344,[],This will be quick..,"Maia, UFC211",,0,2857,Rammel_23,True,[]
4345,[],But Not Painless,"Maia, UFC211",nan,1,2857,Rammel_23,True,[]
4346,"['maia', 'one']","Rooting for Maia in this one for obvious reasons, he deserves his title shot!",UFC211,Maia::*2*||,0,2858,cflood03,True,"[('maia', 'g'), ('one', 'b')]"
4347,['great'],GREAT WALK OUT MUSIC!,UFC211,nan,0,2859,TheMMAprophet,True,"[('great', 'b')]"
4348,[],I am fully in on this fight.,UFC211,,0,2860,TheBeardist,True,[]
4349,"['really', 'maia', 'masvidal', 'winning']",I really want Maia to win...but I ain't mad at Masvidal winning either.,UFC211,Maia::*3*||Masvidal::*11*||,1,2860,TheBeardist,True,"[('really', 'b'), ('maia', 'g'), ('masvidal', 'g'), ('winning', 'b')]"
4350,"['maia', 'linkin park']",Maia walking out to Linkin park.,UFC211,Linkin::*4*||,0,2861,robbyrayrouse,True,"[('maia', 'g'), ('linkin park', 'g')]"
4351,"['got', 'vote']",He's got my vote.,UFC211,,1,2861,robbyrayrouse,True,"[('got', 'b'), ('vote', 'b')]"
4352,[],Do you think Jessica Andrade will end the undefeated streak of current champ Joanna Jedrzejczyk at  TONIGHT?,UFC211,Jessica Andrade::*3*4*||Joanna Jedrzejczyk::*13*14*||,0,2862,braedendeets,True,[]
4353,[],Honestly this is a 50/50 here,UFC211,nan,0,2863,Odevlin19,True,[]
4354,[],@GamebredFighter @demianmaia,UFC211,,1,2863,Odevlin19,True,[]
4355,['frankie edgar'],"So, um, you want to fight Frankie Edgar??",ufc211,Frankie Edgar::*6*7*||,0,2864,Diglettaiko,True,"[('frankie edgar', 'g')]"
4356,"['masvidal', 'scarface', 'real', 'bad', 'guy']",Masvidal walks out to scarface soundtrack like a real bad guy,"ufc211, UFCDallas",,0,2865,TheNermy,True,"[('masvidal', 'g'), ('scarface', 'g'), ('real', 'b'), ('bad', 'b'), ('guy', 'b')]"
4357,"['masvidal', 'twood', 'crazy']","I don't think he will but if Masvidal wins, him vs TWood for the title is gonna be CRAZY!",UFC211,Masvidal::*7*||TWood::*11*||CRAZY::*18*||,0,2866,starr_lo,True,"[('masvidal', 'g'), ('twood', 'na'), ('crazy', 'b')]"
4358,"['dope', 'far']",is absolutely DOPE so far !!,UFC211,DOPE::*2*||,0,2867,akin029,True,"[('dope', 'na'), ('far', 'b')]"
4359,"['masvidal', 'scarface']",Masvidal coming out to the theme from Scarface,UFC211,Scarface::*7*||,0,2868,charteronebuf,True,"[('masvidal', 'g'), ('scarface', 'g')]"
4360,"['first', 'soon']",First fight sucked and second fight ended too soon 😒,UFC211,,0,2869,PureLifeTwenty2,True,"[('first', 'b'), ('soon', 'b')]"
4361,['frankie edgar'],Results: Frankie Edgar put the featherweight division on notice tonight by completely…,UFC211,Frankie Edgar::*1*2*||,0,2870,JonnyHodds,True,"[('frankie edgar', 'g')]"
4362,"['jorge', 'better']",Jorge better win this.,"Scarface, Heel, UFC211",,0,2871,dsglabel,True,"[('jorge', 'g'), ('better', 'b')]"
4363,['maia'],The fact that anyone is doubting Maia in this fight amazes me.,UFC211,Maia::*6*||,0,2872,ReneJaspers,True,"[('maia', 'g')]"
4364,['maia'],Maia should come out to “stranglehold”.,UFC211,,0,2873,scott_mcgroot,True,"[('maia', 'g')]"
4365,"['holy', 'shit']",Holy shit...,nan,,0,2874,DanielCaraballe,True,"[('holy', 'g'), ('shit', 'b')]"
4366,[],Enjoying the night... alone.,"sabadonights, hooters, ufc211, lostindenver",,0,2875,Damentology,True,[]
4367,['hooters lone tree'],🍺     @ Hooters Lone Tree,"sabadonights, hooters, ufc211, lostindenver",Hooters Lone Tree::*2*3*4*||,1,2875,Damentology,True,"[('hooters lone tree', 'na')]"
4368,['maia'],Maia with a tuneeeeeee for an entrance to the octogan 👀,UFC211,,0,2876,TDOGMITCH,True,"[('maia', 'g')]"
4369,['got'],I got @GamebredFighter 👊,UFC211,,0,2877,JRose_WB,True,"[('got', 'b')]"
4370,"['love masvidal', 'getting', 'get', 'ts maia']","Love Masvidal but ur getting strangled, let's get that TS Maia",UFC211,Love Masvidal::*0*1*||TS Maia::*9*10*||,0,2878,ahmedgazarin,True,"[('love masvidal', 'na'), ('getting', 'b'), ('get', 'b'), ('ts maia', 'na')]"
4371,[],I'm good.,UFC211,,0,2879,TrizzyTray_,True,[]
4372,[],RT @MMAFighting: Oh my.,UFC211,,1,2879,TrizzyTray_,True,[]
4373,[],(@allelbows),UFC211,,2,2879,TrizzyTray_,True,[]
4374,"['masvidal', 'scarface']",Masvidal is a fucking gangster enters the arena to scarface tune!!,UFC211,,0,2880,Craig_Murphy7,True,"[('masvidal', 'g'), ('scarface', 'g')]"
4375,[],🔫🔪💯,UFC211,,1,2880,Craig_Murphy7,True,[]
4376,['yair'],Damnnn Yair took a beating.,nan,,0,2881,Swiingin,True,"[('yair', 'g')]"
4377,"['back', 'canelo']",Hell be back and maybe he can still be bigger then Canelo some day.,nan,Canelo::*11*||,1,2881,Swiingin,True,"[('back', 'b'), ('canelo', 'na')]"
4378,[],Just not today…,nan,nan,2,2881,Swiingin,True,[]
4379,"['frankie edgar', 'got', 'answers']",Frankie Edgar got The Answers sway.,UFC211,Frankie Edgar::*0*1*||Answers::*4*||,0,2882,Zblaze,True,"[('frankie edgar', 'g'), ('got', 'b'), ('answers', 'na')]"
4380,['frankie edgar'],Frankie Edgar is phenomenal.,UFC211,Frankie Edgar::*0*1*||,0,2883,zacharytjones20,True,"[('frankie edgar', 'g')]"
4381,[],That's all.,UFC211,nan,1,2883,zacharytjones20,True,[]
4382,"['cowboys', 'dos santos']","The Cowboys players are pulling for Dos Santos tonight, trust me",UFC211,Cowboys::*1*||Dos Santos::*6*7*||,0,2884,TSpell11,True,"[('cowboys', 'na'), ('dos santos', 'na')]"
4383,['rodriguez'],"MMAFightingDude, Rodriguez’s eye is a freakin’ mess.",UFC211,Rodriguez::*1*||,0,2885,MMAHWatch,True,"[('rodriguez', 'g')]"
4384,"['frankie edgar', 'yair rodriguez']",Frankie Edgar absolutely demolishes Yair Rodriguez in lopsided performance,UFC211,Frankie Edgar::*0*1*||Yair Rodriguez::*4*5*||,0,2886,BrawlsToTheWall,True,"[('frankie edgar', 'g'), ('yair rodriguez', 'g')]"
4385,[],Dream team,nan,,0,2887,meagan__stokes,True,[]
4386,"['masvidal', 'scarface', 'actually']",Masvidal coming out to the Scarface theme is actually amazing haha,ufc211,Scarface::*5*||,0,2888,JamesRowland12,True,"[('masvidal', 'g'), ('scarface', 'g'), ('actually', 'b')]"
4387,[],nan,nan,nan,0,2889,out2c1974,True,[]
4388,['scarface'],Gotta say @GamebredFighter coming out to the Scarface music is pretty sweet @ufc,UFC211,Scarface::*7*||,0,2890,I4G0tMyTwiter,True,"[('scarface', 'g')]"
4389,['really'],Really hope stippe wins tonight,UFC211,,0,2891,_inShane_,True,"[('really', 'b')]"
4390,"['masvidal', 'scarface']",Masvidal coming out to the Scarface music and I'm immediately rooting for him,UFC211,Scarface::*5*||,0,2892,KMastoloni,True,"[('masvidal', 'g'), ('scarface', 'g')]"
4391,"['really', 'hope maia', 'take', 'masvidal', 'really']","Really hope Maia can take Masvidal down, if he does that's then whoever wins will really deserve it",UFC211,Maia::*2*||Masvidal::*5*||,0,2893,1MrPodge,True,"[('really', 'b'), ('hope maia', 'b'), ('take', 'b'), ('masvidal', 'g'), ('really', 'b')]"
4392,['frankie'],I'm a little behind just finished round 1 but my dude Frankie doin work!,UFC211,Frankie::*11*||,0,2894,iamduanejackson,True,"[('frankie', 'g')]"
4393,"['guys', 'got']",Who u guys got?,UFC211,,0,2895,JonCruzTuck,True,"[('guys', 'b'), ('got', 'b')]"
4394,[],@GamebredFighter / @demianmaia,UFC211,,1,2895,JonCruzTuck,True,[]
4395,"['masvidal', 'maia']",Masvidal is a hell of a fighter but Maia can tap out anyone in the division,UFC211,Maia::*8*||,0,2896,JGoodz97,True,"[('masvidal', 'g'), ('maia', 'g')]"
4396,[],That was surprising,ufc211,,0,2897,MonteyNYCBroker,True,[]
4397,"['got', 'maia']",I got Maia.,UFC211,Maia::*2*||,0,2898,jcesarbojorquez,True,"[('got', 'b'), ('maia', 'g')]"
4398,"['maia', 'royce 2.0']","I know Maia is a monster on the ground, he's Royce 2.0.",UFC211,Maia::*2*||Royce 2.0::*10*11*||,0,2899,_jordancamacho_,True,"[('maia', 'g'), ('royce 2.0', 'na')]"
4399,[],I know he's like wrestling a wet blanket.,UFC211,,1,2899,_jordancamacho_,True,[]
4400,[],But I'm picking @GamebredFighter,UFC211,,2,2899,_jordancamacho_,True,[]
4401,['mma'],I probably annoy the hell outta people with all my MMA posts but I gotta do it lmao passionate af of this sport what can I say,UFC211,MMA::*10*||,0,2900,ReMuHTy,False,"[('mma', 'a')]"
4402,"['maia', 'looks', 'bjj', 'gamebread 3', 'first']","Maia looks shredded for this fight, his BJJ is second to none I have him tapping GameBread 3 mins into the first",UFC211,BJJ::*7*||GameBread 3::*16*17*||,0,2901,cj2OH1,True,"[('maia', 'g'), ('looks', 'b'), ('bjj', 'g'), ('gamebread 3', 'na'), ('first', 'b')]"
4403,"['mendes', 'get', 'back']",Can't wait for Mendes to get back in there..  featherweight is pretty stacked but could use him,UFC211,Mendes::*3*||,0,2902,TheMMAPlug,True,"[('mendes', 'na'), ('get', 'b'), ('back', 'b')]"
4404,['look'],He used to look like this,ufc211,,0,2903,DertyAces,True,"[('look', 'b')]"
4405,[],Indeed!,nan,nan,0,2904,Jd4101,True,[]
4406,"['wannabe diaz', 'dad']",Wannabe Diaz brother vs Dad.,ufc211,Wannabe Diaz::*0*1*||Dad::*4*||,0,2905,MrTribeTime,False,"[('wannabe diaz', 'na'), ('dad', 'a')]"
4407,"['take', 'dad']",I'll take Dad.,ufc211,Dad::*2*||,1,2905,MrTribeTime,False,"[('take', 'b'), ('dad', 'a')]"
4408,"['ufc', 'brazilians', 'really', 'love', 'linkin park']",If I've learned anything from watching UFC for 10 years is that Brazilians really love early Linkin Park,UFC211,UFC::*6*||Brazilians::*12*||Linkin Park::*16*17*||,0,2906,DonTag78,True,"[('ufc', 'g'), ('brazilians', 'na'), ('really', 'b'), ('love', 'b'), ('linkin park', 'g')]"
4409,"['got', 'one']",I got @demianmaia by strangulation in this one,UFC211,,0,2907,TroyCornejo,True,"[('got', 'b'), ('one', 'b')]"
4410,[],Is there a tugboat in the crowd?,UFC211,,0,2908,FXQueenBee,True,[]
4411,['yair'],Yair be like,"UFC211, TheAnswer",nan,0,2909,Allenhaze,True,"[('yair', 'g')]"
4412,['read'],"Maybe too late to read this, but you should probably try.",UFC211,,0,2910,SecretMovesMMA,True,"[('read', 'b')]"
4413,"['go', 'get']",go get that title shot @GamebredFighter,UFC211,,0,2911,jchasar80,True,"[('go', 'b'), ('get', 'b')]"
4414,"['go', 'maia']",Gotta go with Maia 🇧🇷🇧🇷,UFC211,Maia::*3*||,0,2912,Afrofish123,True,"[('go', 'b'), ('maia', 'g')]"
4415,"['wot', 'maia']",@John_Kavanagh Wot u reckon..another clinical finish for Maia?,UFC211,Wot::*1*||Maia::*8*||,0,2913,chiefmackers,True,"[('wot', 'na'), ('maia', 'g')]"
4416,['one'],This one is a mother effer of a fight,UFC211,,1,2913,chiefmackers,True,"[('one', 'b')]"
4417,"['watch', 'maia', 'masvidal']",I can't watch Maia vs Masvidal.,UFC211,Maia::*3*||Masvidal::*5*||,0,2914,lilysky19,True,"[('watch', 'b'), ('maia', 'g'), ('masvidal', 'g')]"
4418,"['hope maia', 'masvidal']",I hope Maia pulls it off but Masvidal's boxing worries me.,UFC211,Maia::*2*||Masvidal's::*7*||,1,2914,lilysky19,True,"[('hope maia', 'b'), ('masvidal', 'g')]"
4419,[],@ufc @demianmaia @GamebredFighter 😨😱,UFC211,,2,2914,lilysky19,True,[]
4420,"['one', 'time', 'maia', 'rick story']",That one time when Maia squeezed Rick Story's brain out of his head,UFC211,Maia::*4*||Rick Story's::*6*7*||,0,2915,MikeyRukus,True,"[('one', 'b'), ('time', 'b'), ('maia', 'g'), ('rick story', 'na')]"
4421,"['go', 'jorge']",Let's go Jorge!!,"Gamebred, UFC211",Jorge::*2*||,0,2916,_akamike,True,"[('go', 'b'), ('jorge', 'g')]"
4422,"['frankie edgar', 'yair rodriguez']",Frankie Edgar turned Yair Rodriguez's face into the 😜 emoji.,UFC211,Frankie Edgar::*0*1*||Yair Rodriguez's::*3*4*||,0,2917,Edgar_TheOceans,True,"[('frankie edgar', 'g'), ('yair rodriguez', 'g')]"
4423,[],DAMN,UFC211,nan,0,2918,TheGodOf420Yolo,True,[]
4424,"['maia', 'masvidal']",it might be Maia but I'm hoping for Masvidal.,UFC211,Maia::*3*||Masvidal::*8*||,0,2919,MmaStaph,True,"[('maia', 'g'), ('masvidal', 'g')]"
4425,"['us', 'george']","Save us from backpack wrestling, George!",UFC211,George::*5*||,1,2919,MmaStaph,True,"[('us', 'b'), ('george', 'na')]"
4426,[],Please!,UFC211,nan,2,2919,MmaStaph,True,[]
4427,[],I'm on a roll!,UFC211,,0,2920,LeeTurner_One,True,[]
4428,[],2 for 2.,UFC211,nan,1,2920,LeeTurner_One,True,[]
4429,[],@DamianMaia for the win by submission!,UFC211,,2,2920,LeeTurner_One,True,[]
4430,"['awesome', 'masvidal']",Awesome walkout song for Masvidal,UFC211,Masvidal::*4*||,0,2921,joelcroichy,True,"[('awesome', 'b'), ('masvidal', 'g')]"
4431,['rd 1'],RNC @ Rd 1.,UFC211,Rd 1::*2*3*||,0,2922,marcelogfx,True,"[('rd 1', 'na')]"
4432,"['maia', 'get']",Maia will get the title shot then?,UFC211,,1,2922,marcelogfx,True,"[('maia', 'g'), ('get', 'b')]"
4433,['look'],Well look who's in the building,UFC211,,0,2923,alexxxx96_,True,"[('look', 'b')]"
4434,['demian maia'],Demian Maia looking to continue his untouchable tour,UFC211,Demian Maia::*0*1*||,0,2924,TherealHassanO,True,"[('demian maia', 'g')]"
4435,"['time', 'damian maia', 'jorge']",Time now for Damian Maia vs. Jorge Masvidal.,UFC211,Damian Maia::*3*4*||Jorge Masvidal::*6*7*||,0,2925,LastCallwChrisC,True,"[('time', 'b'), ('damian maia', 'na'), ('jorge', 'g')]"
4436,['welterweight'],Winner gets Tyron Woodley for the Welterweight title.,UFC211,Tyron Woodley::*2*3*||Welterweight::*6*||,1,2925,LastCallwChrisC,True,"[('welterweight', 'na')]"
4437,"['frankieedgar', 'yair']",Huge shots by FrankieEdgar land on Yair!,UFC211,FrankieEdgar::*3*||Yair::*6*||,0,2926,MariLovesMakeup,True,"[('frankieedgar', 'na'), ('yair', 'g')]"
4438,"['masvidal', 'maia']",Masvidal vs Maia live stream,"UFC211, UFC211livestream, Maia_vs_Masvidal",Maia::*2*||,0,2927,UFC_LiveStream,True,"[('masvidal', 'g'), ('maia', 'g')]"
4439,['watch ufc 211'],Watch UFC 211 live online,"UFC211, UFC211livestream, Maia_vs_Masvidal",Watch UFC 211::*0*1*2*||,1,2927,UFC_LiveStream,True,"[('watch ufc 211', 'na')]"
4440,['ufc 211'],UFC 211 live HERE=,"UFC211, UFC211livestream, Maia_vs_Masvidal",UFC 211::*0*1*||,2,2927,UFC_LiveStream,True,"[('ufc 211', 'na')]"
4441,"['maia', 'linkin park']",Maia's walking out to Linkin Park's most overrated song,UFC211,Linkin Park's::*4*5*||,0,2928,TMAJE93,True,"[('maia', 'g'), ('linkin park', 'g')]"
4442,['last'],Last minute change.,ufc211,,0,2929,Admire816,True,"[('last', 'b')]"
4443,['maia'],I'm taking Maia.,ufc211,Maia::*2*||,1,2929,Admire816,True,"[('maia', 'g')]"
4444,[],Just in case you needed reminding what a war @stipemiocicufc vs. @junior_cigano was before the rematch at  t…,UFC211,,0,2930,_LeoLeoLeoLeo_,True,[]
4445,['dustin poirier'],official scorecard: three 10-9s for Dustin Poirier in the opening stanza.,UFC211,10-9s::*3*||Dustin Poirier::*5*6*||,0,2931,Alejandria94_,True,"[('dustin poirier', 'na')]"
4446,['one'],Gonna be a good one!,nan,,0,2932,Erickg_ny,True,"[('one', 'b')]"
4447,['awesome'],"Well, this is going to be awesome.",UFC211,,0,2933,TomFlowers,True,"[('awesome', 'b')]"
4448,"['frankie edgar', 'yair', 'next']",Frankie Edgar vs. Yair Rodriguez is next.,UFC211,Frankie Edgar::*0*1*||Yair Rodriguez::*3*4*||,1,2933,TomFlowers,True,"[('frankie edgar', 'g'), ('yair', 'g'), ('next', 'b')]"
4449,['got'],Who ya got?,UFC211,,2,2933,TomFlowers,True,"[('got', 'b')]"
4450,[],Pure domination!,UFC211,,0,2934,MMAHWatch,True,[]
4451,"['frankieedgar', 'us', 'beast']",FrankieEdgar reminds us that he's a straight BEAST!,UFC211,BEAST::*7*||,1,2934,MMAHWatch,True,"[('frankieedgar', 'na'), ('us', 'b'), ('beast', 'b')]"
4452,"['go', 'junior', 'stipe']",Let's go Junior vs Stipe !!,UFC211,Junior::*2*||Stipe::*4*||,0,2935,SaraBush61,True,"[('go', 'b'), ('junior', 'na'), ('stipe', 'g')]"
4453,[],May the best champion win !,UFC211,,1,2935,SaraBush61,True,[]
4454,"['demian', 'the human cellophane', 'maia', 'numb', 'linkin park']","Rooting for Demian ""The Human Cellophane"" Maia here, who I wish did not walk out to ""Numb"" by Linkin Park.",UFC211,Demian::*2*||The Human Cellophane::*3*4*5*||Maia::*6*||Numb::*16*||Linkin Park::*18*19*||,0,2936,RobbieBarstool,True,"[('demian', 'b'), ('the human cellophane', 'na'), ('maia', 'g'), ('numb', 'g'), ('linkin park', 'g')]"
4455,[],This is my main event.,"MaiaVsMasvidal, UFC211",,0,2937,dongoio,True,[]
4456,"['gano', 'demian maia', 'makes', 'numb', 'linkin park']",Ya Gano RT @MMALatestNws: Demian Maia makes the walk to 'Numb' by Linkin Park.,UFC211,Gano::*1*||Demian Maia::*4*5*||Numb::*10*||Linkin Park::*12*13*||,0,2938,Grexlunar,True,"[('gano', 'na'), ('demian maia', 'g'), ('makes', 'b'), ('numb', 'g'), ('linkin park', 'g')]"
4457,[],@btsportufc thanks for all the adverts amateur hour,UFC211,nan,0,2939,mo55541011,True,[]
