,2nd Iteration Candidates,TweetSentence,hashtags,phase1Candidates,sentID,tweetID,user
4078,"['maia', 'awesome', 'numb', 'linkin park']","Maia is awesome, but walking out to Numb by Linkin Park is not.",UFC211,Numb by Linkin Park::*7*8*9*10*||,0,2682,Super_EWilliams
4079,"['watch', 'maia']",It's a joy to watch Maia.,UFC211,Maia::*5*||,0,2683,AckerooBanzai
4080,[],The epitome of a martial arts master.,UFC211,,1,2683,AckerooBanzai
4081,"['tv ufc 211 live stream edgar', 'rodriguez']",Wow TV  UFC 211 Live   Stream Edgar vs.  Rodriguez      Get Your Link,"DosSantos, Miocic, UFC211, boxing",TV UFC 211 Live Stream Edgar::*1*2*3*4*5*6*||Rodriguez Get::*8*9*||Link::*11*||,0,2684,muktanpi
4082,[],"Gatekeeper doin his thing, that eye though",ufc211,,0,2685,Del_Thinks
4083,"['frankie', 'mcgregor', 'see']",The fight the UFC never wanted was Frankie vs McGregor.. it would have been interesting to see.,uFC211,UFC::*3*||Frankie::*7*||McGregor::*9*||,0,2686,SchooiWood
4084,['200k'],@danawhite bout to be $200K richer if  loses tonight?,"Masvidal, UFC211",,0,2687,FightClipFilms
4085,['god'],God damn this is a good card.,UFC211,,0,2688,bradnewsbear
4086,"['dc', 'awesome']",DC is awesome!,nan,,0,2689,PWPNation
4087,"['yair rodriguez', 'tko', 'rd 2']",results: @FrankieEdgar stops Yair Rodriguez via TKO at (5:00) of Rd 2.,UFC211,Yair Rodriguez::*3*4*||TKO::*6*||,0,2690,combatesmundial
4088,"['rd 2', 'yair']",(doctor stoppage end of Rd 2/Yair eye swollen shut),UFC211,Rd 2::*4*5*||,1,2690,combatesmundial
4089,"['nc', 'got', 'dq']",That's bullshit it shouldn't be a NC he should have got DQ,ufc211,NC::*6*||DQ::*11*||,0,2691,CodyS777
4090,"['see', 'yair', 'lose']",Sucks to see Yair lose like that.,UFC211,Yair::*3*||,0,2692,MisreadPoet
4091,['edgar'],Edgar is just too dominant.,UFC211,,1,2692,MisreadPoet
4092,"['go', 'masvidal']",Now let's go Masvidal !,UFC211,Masvidal::*3*||,2,2692,MisreadPoet
4093,"['first', '4 uber']",I'm giving you $5 off each of your first 4 Uber rides.,ufc211,4 Uber::*9*10*||,0,2693,mrspdipset866
4094,[],"To accept, use code 'jesusn919ue' to sign up.",ufc211,,1,2693,mrspdipset866
4095,['get'],Can we please get this guy a title shot @demianmaia,UFC211,,0,2694,TeamEganMMA
4096,"['deal', 'yair']",How do you deal with Yair's style?,UFC211,Yair's::*5*||,0,2695,GBilefete
4097,"['frankie edgar', 'the answer']",Frankie Edgar had The Answer,UFC211,,1,2695,GBilefete
4098,"['maia', 'got', 'linkin park']",I feel like Maia didn't respond to the email requesting walkout songs and got stuck with Linkin Park.,UFC211,Maia::*3*||Linkin Park::*16*17*||,0,2696,BenjaminAbrigo
4099,['us'],"Us handicappers shy away from nepotism and cronyism, @eugeneSrobinson.",nan,,0,2697,eugeneSrobinson
4100,"['watch', 'scarface']",Now I wanna watch Scarface.,UFC211,Scarface::*4*||,0,2698,mancillas_jose
4101,['goat quote'],🐐 GOAT QUOTE 🐐,UFC211,GOAT QUOTE::*1*2*||,0,2699,ufc
4102,[],@FrankieEdgar |,UFC211,,1,2699,ufc
4103,['one'],"Before tonight's  main event, take one last look at who fellow @ufc fighters are picking in @stipemiocicufc vs. @junior_cigano.",UFC211,,0,2700,MMAjunkie
4104,"['go', 'frankie']",Let's go Frankie!!!!,"IamwithFrankie, UFC211",Frankie::*2*||,0,2701,RowdyTomCat
4105,[],Knock this kid out!,"IamwithFrankie, UFC211",,1,2701,RowdyTomCat
4106,[],Terrific fight here.,UFC211,,0,2702,RaCuevas
4107,"['yair', 'ready', 'frankie edgar']","Yair has championship potential, but is he ready to beat someone like Frankie Edgar?",UFC211,Frankie Edgar::*12*13*||,1,2702,RaCuevas
4108,['lp song'],@demianmaia coming out to a LP Song when @LIKINPARK_ was actually good.,UFC211,LP Song::*5*6*||,0,2703,GarryISRad
4109,['real'],@FrankieEdgar is a real life rocky balboa and an absolute legend,UFC211,,0,2704,TDeathstar
4110,"['maia', 'linkin narc']",Maia coming out to Linkin Narc?,UFC211,Linkin Narc::*4*5*||,0,2705,theeffect1500
4111,[],Ruh roh!,UFC211,,1,2705,theeffect1500
4112,"['get', 'frankie']",Let's get this Frankie,ufc211,Frankie::*3*||,0,2706,CharlieGruver1
4113,"['demian maia', 'linkin park']",Demian maia walking out to Linkin park!!,ufc211,Linkin::*5*||,0,2707,nickcox42
4114,"['demian maia', 'jorge']","Demian Maia vs. Jorge ""Gamebred"" Masvidal is going to be SO interesting!",UFC211,Demian Maia::*0*1*||Jorge::*3*||Gamebred::*4*||Masvidal::*5*||,0,2708,SexyJairBear
4115,[],I honestly don't know how this fight will end!,UFC211,,1,2708,SexyJairBear
4116,['see'],Let's see!,UFC211,,2,2708,SexyJairBear
4117,[],MMAFightingThe fight is over.,UFC211,,0,2709,MMAHWatch
4118,"['edgar', 'tko']","Edgar by TKO, doctor’s stoppage.",UFC211,Edgar by TKO::*0*1*2*||,1,2709,MMAHWatch
4119,"['two', 'get']","No contest or not, lets hope those two get something from @ufc for that performance.",nan,,0,2710,anttopquality
4120,['great'],Great fight while it lasted.,nan,,1,2710,anttopquality
4121,['see'],We see you @ALIAQUINTA 😂,UFC211,,0,2711,Black_Lee13
4122,['frankie'],Lol Frankie destroying him atm,UFC211,Frankie::*1*||,0,2712,FashionHitList
4123,"['matchmaker joe silva', 'ufc']",Cool that matchmaker Joe Silva will be inducted into the UFC Hall of Fame.,UFC211,Joe Silva::*3*4*||UFC Hall of Fame::*10*11*12*13*||,0,2713,ArdaOcalTV
4124,['job'],"That's a tough job, pulled 100 different ways daily.",UFC211,,1,2713,ArdaOcalTV
4125,"['demian maia', 'watch']",Demian Maia is so enjoyable to watch,UFC211,Demian Maia::*0*1*||,0,2714,Jumanator
4126,[],Damn.,UFC211,nan,0,2715,Eliseo951
4127,['yair'],Yair didnt stand a chance.,UFC211,,1,2715,Eliseo951
4128,"['edgar', 'maia']",Total mauling  Edgar schooled the young buck I think Maia bout to do the same ting .,UFC211,Edgar::*2*||Maia::*9*||,0,2716,shockusmaximus
4129,"['got', 'maia', 'right']",I got Maia right here.,UFC211,Maia::*2*||,0,2717,TheJakeMitchell
4130,"['scarface', 'masvidal']",But the Scarface music is definitely a cool touch from Masvidal.,UFC211,Scarface::*2*||Masvidal::*10*||,1,2717,TheJakeMitchell
4131,"['dc', 'voice']","Ugh, DC's voice and personality annoys me.",UFC211,DC's::*1*||,0,2718,DrunkRufie
4132,['jones'],hope Jones destroys him in their rematch,UFC211,Jones::*1*||,1,2718,DrunkRufie
4133,['maia'],Ballsy move for Maia taking this fight.,UFC211,Maia::*3*||,0,2719,OctagonPost
4134,['lot'],Says a lot for his confidence.,UFC211,,1,2719,OctagonPost
4135,['yair rodriguez'],Yair Rodriguez after 15minutes,UFC211,,0,2720,BronsonMMA
4136,[],OMFG!!!,UFC211,nan,0,2721,TheEnforcerJG
4137,[],WHAT A FIGHT!!!,UFC211,nan,1,2721,TheEnforcerJG
4138,['chase sherman'],Chase Sherman vs Rashad Coulter !!,UFC211,Chase Sherman::*0*1*||Rashad Coulter::*3*4*||,2,2721,TheEnforcerJG
4139,"['go', 'maia']",Let's go Maia!,UFC211,Maia::*2*||,0,2722,GordieMcGuire89
4140,[],🇧🇷,UFC211,,1,2722,GordieMcGuire89
4141,"['nice', 'sports']",Nice cold brewskis  and combat sports.,ufc211,,0,2723,alstover
4142,['happy'],I am in my happy place .,ufc211,,1,2723,alstover
4143,"['joe', 'maia', 'great', 'bjj']","Ok, Joe-Jitsu, we know Maia is great at BJJ, just relax.",ufc211,Joe-Jitsu::*1*||Maia::*4*||BJJ::*8*||,0,2724,billthebutcher2
4144,[],"@GamebredFighter is the epitome of the overused term ""gangster""",UFC211,,0,2725,laura_sanko
4145,[],Whats up with the screaming lady in the audience?,UFC211,,0,2726,breezey2399
4146,[],Plz shut her up!,UFC211,,1,2726,breezey2399
4147,['linkin park'],Linkin Park?,UFC211,nan,0,2727,johnmichaelsaid
4148,['linkin park'],Linkin Park.,UFC211,nan,1,2727,johnmichaelsaid
4149,[],And the OLD Linkin Park.,UFC211,,2,2727,johnmichaelsaid
4150,"['dana', '200k']",Did Dana take that 200k bet...?,UFC211,Dana::*1*||200k::*4*||,0,2728,liteshots
4151,['beast'],I'm taking @GamebredFighter just a beast of a fighter always has been,UFC211,,0,2729,MMA_KIN
4152,['linkin park'],He's walking out to Linkin Park 😳😂,UFC211,Linkin Park::*4*5*||,0,2730,_AIZENBERG_
4153,[],Wow!,UFC211,nan,0,2731,RealFunnyMMA
4154,[],@FrankieEdgar just taught a ground and pound clinic to the talented @panteraufc!,UFC211,,1,2731,RealFunnyMMA
4155,[],@ufc,UFC211,,2,2731,RealFunnyMMA
4156,"['got', 'maia']",I got Maia winning this,UFC211,Maia::*2*||,0,2732,2reel4you
4157,['one'],Sooo up in the air with this one!,ufc211,,0,2733,kcpko
4158,['great'],Great fight!,ufc211,,1,2733,kcpko
4159,['masvidal'],Going with masvidal though,ufc211,,2,2733,kcpko
4160,['yair'],Huge shots by @FrankieEdgar land on Yair!,UFC211,Yair::*6*||,0,2734,JFCarterIII28
4161,['yair rodriquez'],The cut man screwed over Yair Rodriquez in between rounds  cmon refs and cut men DO.,UFC211,Yair Rodriquez::*5*6*||,0,2735,DeionTrueToATL
4162,[],YOUR.,UFC211,nan,1,2735,DeionTrueToATL
4163,['job'],JOB!,UFC211,nan,2,2735,DeionTrueToATL
4164,[],Pure domination!,UFC211,,0,2736,CoachJankos
4165,"['us', 'beast']",@FrankieEdgar reminds us that he's a straight BEAST!,UFC211,BEAST::*7*||,1,2736,CoachJankos
4166,"['love', 'see']",Love @FrankieEdgar I want to see that title around his waist again!,nan,,0,2737,OneOnly368
4167,"['linkin park', 'meia']",is that fucking linkin park Meia?,UFC211,Meia::*5*||,0,2738,DojoMaul
4168,[],Exactly my thoughts,UFC211,,0,2739,thomasjw
4169,"['go', 'maia']",Let's go Maia !,UFC211,Maia::*2*||,0,2740,DejaHill97
4170,['cnn'],CNN exemplifies the empty calories of infotainment with meaningless noise signifying nothing but the dmise of state…,nan,,0,2741,DoreeeV
4171,['dmoceanu'],RT Dmoceanu: 👊🏻 Always fights with his heart!,Dominant,Dmoceanu::*1*||,0,2742,GetPaidinBlood
4172,"['one', 'scarface', 'numb']","When one fighter enters to the song from ""Scarface"" and the other enters to  ""Numb"".",UFC211,Scarface::*8*||Numb::*14*||,0,2743,TonyAbah01
4173,[],Tells you the mindset of the fighters,UFC211,,1,2743,TonyAbah01
4174,['go'],Let's go @demianmaia,UFC211,,0,2744,wehaveagronk
4175,['go'],Let's go @demianmaia!,UFC211,,0,2745,AjOsterkamp
4176,"['holloway', 'aldo']",Holloway vs Aldo is going to be a 5-round war ending in a close decision.,"ufc211, ufc212",Aldo::*2*||5-round::*8*||,0,2746,JonBon_Joey
4177,[],Anything else would be shocking imo,"ufc211, ufc212",,1,2746,JonBon_Joey
4178,[],I feel like it's because he thinks the lyrics are about choking someone.,nan,,0,2747,TonyThumbPoke
4179,"['maia', 'masvidal']",Maia vs. Masvidal giving me goosebumps.,UFC211,Masvidal::*2*||,0,2748,andremgeorgiou
4180,[],@FrankieEdgar beat up @panteraufc like hes bestfriends with @bjpenndotcom,"UFC211, TheAnswer, saturdaynight, NewYork, RealDeal, livinglegend",,0,2749,SBTheCritic
4181,['masvidal'],Masvidal just oozes confidence,UFC211,,0,2750,RealCJHanratty
4182,[],🇭🇷🇺🇸 @stipemiocicufc,UFC211,,0,2751,_LeoLeoLeoLeo_
4183,['heavyweight champ'],🏆 Heavyweight Champ,UFC211,Heavyweight Champ::*1*2*||,1,2751,_LeoLeoLeoLeo_
4184,[],📆 Tonight!,UFC211,,2,2751,_LeoLeoLeoLeo_
4185,"['go', 'frankie edgar', 'got', 'victory']",that sucks that the fight didn't go all three rounds but Frankie Edgar got their Victory and that's good enough I guess but oh well,UFC211,Frankie Edgar::*11*12*||Victory::*15*||,0,2752,chris_drop
4186,"['masvidal', 'scarface', 'one', 'time']",RT @TommyToeHold: Masvidal coming out to the Scarface music is one of my all time favorite entrances.,UFC211,Masvidal::*2*||Scarface::*7*||,0,2753,FredoWin
4187,[],It's perfect.,UFC211,,1,2753,FredoWin
4188,"['masvidal', 'got']",Masvidal got me convinced with that music.,UFC211,,0,2754,Pete_Hero
4189,"['got', 'masvidal']","I got Masvidal, but don't feel confident at all about it.",UFC211,Masvidal::*2*||,0,2755,blakjordanbreen
4190,"['maia', 'beast']",Maia is such a beast.,UFC211,,1,2755,blakjordanbreen
4191,[],Here's my breakdown,UFC211,,2,2755,blakjordanbreen
4192,['gamebred'],"""Gamebred"" vs. ""The Sleep-Inducing Backpack"" next!",UFC211,The Sleep-Inducing Backpack::*2*3*4*||,0,2756,IndeedIndeedInc
4193,[],@FrankieEdgar was fired up walking by media row.,nan,,0,2757,DbLaZe802
4194,[],He just sent a reminder to anyone who doubted him going into this fight,nan,,1,2757,DbLaZe802
4195,"['maia', 'linkin']",Maia with the Linkin Park classic walk out song,UFC211,Maia with the Linkin Park::*0*1*2*3*4*||,0,2758,tootalljoness
4196,"['maia', 'numb']",Yay Maia coming out to Numb by @linkinpark.,UFC211,Maia::*1*||Numb::*5*||,0,2759,joshflowers1
4197,['love'],Fucking love this guy.,UFC211,,1,2759,joshflowers1
4198,['masvidal'],masvidal the executioner,ufc211,nan,0,2760,Demitriousj
4199,"['crazy', 'frankie edgar', 'get', 'rodriguez']",pretty crazy I bet you everybody thought that Frankie Edgar was going to get beat up because Rodriguez is so good but the opposite☺😀,UFC211,Frankie Edgar::*8*9*||Rodriguez::*17*||,0,2761,chris_drop
4200,"['far', 'better']",So far the prelims for  have been better than the main card.,"UFC211, edgarvsrodriguez",,0,2762,BoydAlmighty
4201,['last 3'],Last 3 were all fight of the night contenders.,"UFC211, edgarvsrodriguez",Last 3::*0*1*||,1,2762,BoydAlmighty
4202,[],But  👌🏾,"UFC211, edgarvsrodriguez",,2,2762,BoydAlmighty
4203,"['scarface theme', 'arriba']","Cuban nigga comes out to scarface theme song winner in my book, Arriba 🇨🇺!!!!!",UFC211,Arriba::*12*||,0,2763,hrln_89
4204,[],Lmao,UFC211,nan,1,2763,hrln_89
4205,['frankie edgar'],I have so much respect for Frankie Edgar,UFC211,Frankie Edgar::*6*7*||,0,2764,FashionHitList
4206,['masvidal'],Masvidal is coming for that title!,UFC211,,0,2765,ElPayasoMMA
4207,[],Wow!,UFC211,nan,0,2766,AlwaysEvolving_
4208,[],@DustinPoirier pouring it on Eddie Alvarez at !,UFC211,Eddie Alvarez::*4*5*||,1,2766,AlwaysEvolving_
4209,['one'],Hopefully he will never win another one.,nan,,0,2767,TICKPADDYDARREN
4210,"['maia', 'masvidal']",Live community chat  Maia vs Masvidal on the Sherdog Forums!!!,UFC211,Maia::*3*||Masvidal on the Sherdog Forums::*5*6*7*8*9*||,0,2768,SherdogDrake
4211,[],@sherdogdotcom…,UFC211,,1,2768,SherdogDrake
4212,['david branch'],Everyone who just watched David Branch def.,UFC211,David Branch::*4*5*||,0,2769,AaronG80
4213,"['krzysztof jotko', 'look']",Krzysztof Jotko please look into my pen here ....,UFC211,Krzysztof Jotko::*0*1*||,1,2769,AaronG80
4214,['dm'],U have a secret here is a place to share it no judgements or DM is cool too,"UFC211, DoctorWho, MasterofNone, frontcover, WangoTango, F4F",DM::*14*||,0,2770,JaneDoethinks21
4215,['scarface'],He came out to the scarface theme 😂😂,UFC211,,0,2771,800Hertz
4216,['go'],let's go @GamebredFighter,"TeamEasyMoney, UFC211",,0,2772,ricoj3323
4217,['god'],"God, this fight is special.",UFC211,,0,2773,Chrismark94
4218,"['masvidal', 'maia']",Masvidal/Maia @ufc @lthomasnews,UFC211,,1,2773,Chrismark94
4219,"['frankie edgar', 'yair']",Highlights from Frankie Edgar vs. Yair Rodriguez,UFC211,Frankie Edgar::*2*3*||Yair Rodriguez::*5*6*||,0,2774,ARomeroXVII
4220,[],This is my main event,UFC211,,0,2775,RJD_96
4221,[],Let.,nan,nan,0,2776,KingCalmette
4222,[],Them.,nan,nan,1,2776,KingCalmette
4223,[],Know.,nan,nan,2,2776,KingCalmette
4224,['frankie'],Frankie is a dream killer  Congrats 🎈,UFC211,,0,2777,JoshElliott313
4225,"['got', 'demian']",I got Demian this fight,UFC211,Demian::*2*||,0,2778,Fuckjorgetbh
4226,"['maia', 'masvidal']",Maia vs Masvidal should be fantastic.,UFC211,Masvidal::*2*||,0,2779,Luv_Shukla
4227,"['maia', 'masvidal']",Maia deserves the title shot but damn Masvidal is so much fun,UFC211,Masvidal::*7*||,1,2779,Luv_Shukla
4228,"['two', 'next']",Yikes two of my favorite fighters up next!,"FansWin, UFC211, JorgeMasvidal, DamienMaia",,0,2780,CollinBreaux
4229,[],@ufc,"FansWin, UFC211, JorgeMasvidal, DamienMaia",,1,2780,CollinBreaux
4230,['first'],@EliasTheodorou That first album was pretty sweet tho....,UFC211,,0,2781,ArdaOcalTV
4231,[],"Punchfaces galore, y'all.",UFC211,,0,2782,GleidsonMMA
4232,[],That was ridic.,UFC211,,1,2782,GleidsonMMA
4233,[],Straight killer.,nan,,0,2783,Slapcevic12
4234,"['masvidal', 'maia']",I like Masvidal but this is a easy win for Maia,UFC211,Masvidal::*2*||Maia::*10*||,0,2784,Moshinho
4235,[],"damn, @FrankieEdgar fucked him up pretty bad!",nan,,0,2785,ItsJanado
4236,['watch'],If I can't watch a @TheNotoriousMMA or @Cody_Nolove fight ???,UFC211,,0,2786,Nameluss1
4237,[],will do!,UFC211,,1,2786,Nameluss1
4238,[],Haha!,UFC211,nan,2,2786,Nameluss1
4239,"['great', 'far']",Great card so far!,UFC211,,3,2786,Nameluss1
4240,['demian maia'],"Dear Demian Maia,",UFC211,nan,0,2787,MikeJBknows
4241,"['get', 'nate marquardted', 'masvidal']",Please don't get Nate Marquardted again by Masvidal.,UFC211,Nate Marquardted::*3*4*||Masvidal::*7*||,1,2787,MikeJBknows
4242,[],@UFC,UFC211,,2,2787,MikeJBknows
4243,[],Hope @demianmaia gives @GamebredFighter some humble pie,UFC211,,0,2788,Toby98
4244,[],More of the same by @FrankieEdgar,UFC211,,0,2789,FriskoAteUrKID
4245,['shit'],Already nervous as shit.,ufc211,,0,2790,berdgit
4246,['go'],Let's go @GamebredFighter !!!!,ufc211,,1,2790,berdgit
4247,[],💪🏼💪🏼💪🏼,ufc211,,2,2790,berdgit
4248,['go'],Let's go @GamebredFighter !!!!,UFC211,,0,2791,Muay_Thai_Lover
4249,[],🔥👊🏻💪🏻,UFC211,,1,2791,Muay_Thai_Lover
4250,['one'],does another number one contendership keep his slot or does the Agent 47 of UFC take it from him,UFC211,Agent 47 of UFC::*11*12*13*14*||,0,2792,DaDrainPipe
4251,"['scarface theme', 'love']",Scarface theme I love it @GamebredFighter,UFC211,,0,2793,CigarCity27
4252,[],Damn,nan,nan,0,2794,Franksantin_23
4253,['frankie edgar'],Frankie edgar vs cub swanson?,ufc211,,0,2795,JoeRoga64441572
4254,"['demian maia', 'linkin park', 'numb']",Demian Maia walks out to Linkin Park “Numb”,UFC211,Demian Maia::*0*1*||Linkin Park::*5*6*||“Numb::*7*||,0,2796,sherdogdotcom
4255,"['jorge masvidal', 'arn anderson', 'enforcer', 'ufc']","Jorge Masvidal self-imposing Arn Anderson's ""Enforcer"" duties on the UFC roster.",UFC211,Jorge Masvidal::*0*1*||Arn Anderson's::*3*4*||Enforcer::*5*||UFC::*9*||,0,2797,SecretMovesMMA
4256,[],Post Fight Interview with @DavidcBranchMMA @BSO,UFC211,,0,2798,TheTruthJackson
4257,['go'],Here we go!,gamebred,,0,2799,user004931
4258,"['masvidal', 'maia', '3rd', ""ko'd""]","If Masvidal can take Maia into the 3rd round, Maia will tire &amp; be susceptible to be KO'd.",UFC211,Masvidal::*1*||Maia::*4*||3rd::*7*||Maia::*9*||KO'd::*17*||,0,2800,MontyArthur
4259,"['masvidal', '1st']",Otherwise Masvidal will be subbed in 1st.,UFC211,Masvidal::*1*||1st::*6*||,1,2800,MontyArthur
4260,[],What's up MichaelIrvin88?,UFC211,,0,2801,GetPaidinBlood
4261,[],Alright!!,UFC211,nan,0,2802,JericsonCantubs
4262,[],Yuuuuuckkkk.,nan,nan,0,2803,ChrisC0llins
4263,['look'],Doesn't even look like himself,nan,,1,2803,ChrisC0llins
4264,['scarface'],@GamebredFighter coming out to the Scarface theme was cold as ice!,UFC211,Scarface::*5*||,0,2804,EmpeyJoel
4265,['maia'],Maia threw more shadow-box punches in the hype package than he will in this fight.,UFC211,,0,2805,bendertm
4266,[],TMT Boxer Broke And Driving Uber    Bobby Ryan ...,"UFC211, zacbrownbandlive, WangoTango",nan,0,2806,iam_dapeter
4267,"['demian', 'linkin park']",DEMIAN WHAT ARE YOU DOING. LINKIN PARK CURSE. NOOOOOO,UFC211,nan,0,2807,Sir_Brendan
4268,['maia'],Come on Maia,UFC211,,0,2808,DPlatt3699
