,2nd Iteration Candidates,TweetSentence,annotation,completeness,current_minus_entry,entry_batch,hashtags,index,phase1Candidates,sentID,tweetID,user
47,"['lose', 'big']","On the bright side, if we lose our coverage, we'll save $$$$ on premiums that we can put towards our big funeral costs.",[],True,0.0,17,AHCA,,,0,870,cwethern
48,['americans'],"""Quality &amp; affordable healthcare with key patient protections is necessary for the health &amp; safety of &gt;32 million Americans w/ lung disease""",['americans'],True,0.0,17,nan,,Americans::*18*||,0,871,ambiencedata
49,"['see', 'sen', 'care', 'party', 'vote']",I have yet to see @SenJohnMcCain Sen @JeffFlake demonstrate they care about their constituents over party but I pray they will vote no,[],True,0.0,17,AHCA,,Sen::*6*||,0,872,jcfulls
50,"['house republicans', 'repeal', 'obamacare']",House Republicans pass bill to repeal Obamacare  via @FT,"['house republicans', 'obamacare']",True,0.0,17,nan,,House Republicans::*0*1*||Obamacare::*6*||,0,873,TradingJeremy
52,"['voted', 'care']",this is what 45 supporters voted for....sad ...they shot themselves in the ass and now can't afford medical care for the wound...,['nan'],True,0.0,17,AHCA,,nan,0,875,dmaluk1
54,"['champions', 'champions', 'champion']","@FoxNews @POTUS       We are the Champions, We are the Champions, We are the Champion",[],True,0.0,17,"FoxNews, ThisWeek, PBSNews, CNN, Trump, ObamaCare",,Champions::*5*||Champions::*9*||Champion::*13*||,0,877,hughvonN
55,[],Front-lines leadership.,[],True,0.0,17,nan,,,0,878,mmwuest
56,"['pay the pricehouse republicans', 'obamacare', 'repeal']",REPUBS WILL PAY THE PRICEHouse Republicans finally pass an Obamacare repeal and replacement  via @HuffPostPol,"['house republicans', 'obamacare']",True,0.0,17,RESIST,,PAY THE PRICEHouse Republicans::*2*3*4*5*||Obamacare::*9*||,0,879,rath_22
57,[],@RepJohnKatko Thank you for voting no on the .,[],True,0.0,17,AHCA,,,0,880,danimar07
58,['care'],Romania🇷🇴 Russia🇷🇺 Serbia🇷🇸 Sweden🇸🇪 Switzerland🇨🇭 UK🇬🇧Bahamas🇧🇸 Canada🇨🇦 CostaRica🇨🇷 have Universal Health Care,"['romania', 'russia', 'serbia', 'sweden', 'switzerland', 'uk', 'bahamas', 'canada', 'costarica', 'universal health care']",True,0.0,17,"AHCA, ObamaCare, TrumpCare",,nan,0,881,YourAnonCentral
59,[],But it is ok because we have a  now!,[],True,0.0,17,LicenseToDiscriminate,,nan,0,882,JesseAosta
60,['christians'],Good day for all those 'Christians' can't wait until you face our maker!,['christians'],True,0.0,17,LicenseToDiscriminate,,Christians::*5*||,1,882,JesseAosta
61,"['malignant republican', 'voted', 'trump', 'care']",Malignant Republican reps who voted for this Trump-Doesn't-Care bill just committed a hate crime.,"['republican', 'trump']",True,0.0,17,"shameonyou, obamacare, ACHA, killthebill",,Malignant Republican::*0*1*||Trump-Doesn't-Care::*7*||,0,883,KimberlyGadette
62,[],"Watching the flow of news on the , feeling like I'm watching a play I've seen before but with different actors cast as the same roles.",[],True,0.0,17,AHCA,,,0,884,ChrisSafran
63,['stop playing'],STOP PLAYING: Are you slipping on a good man?,[],True,0.0,17,"BlackTwitter, BlackLove, NoScrubs, ObamaCare",,STOP PLAYING::*0*1*||,0,885,BlackPressRadio
64,[],Rethink UR priorities,[],True,0.0,17,"BlackTwitter, BlackLove, NoScrubs, ObamaCare",,,1,885,BlackPressRadio
65,[],Not the best example.,[],True,0.0,17,nan,,,0,886,SeitoStockman
66,['sessions'],SSRI's only cost about $10 a month without insurance - and therapy sessions cost money w/ or w/o health insurance,[],True,0.0,17,nan,,,1,886,SeitoStockman
67,"['gop', 'care']",The GOP health bill will take away rehabilitative care.,['gop'],True,0.0,17,nan,,GOP::*1*||,0,887,mrshellwinger
68,['time'],@RepJimRenacci it's time We're supporting your opponent.,[],True,0.0,17,nan,,,1,887,mrshellwinger
69,['america'],Is your America great now?,['america'],True,0.0,17,Obamacare,,America::*2*||,0,888,FrozenShadow_
70,['republicans'],Republicans make it easy for me to have no respect for them,['republicans'],True,0.0,17,AHCA,,,0,889,whatsalegacy
71,[],Exactly!,[],True,0.0,17,nan,,nan,0,890,eileengo1
72,['right'],Lou's right.,['lou'],True,0.0,17,AHCA,,,0,891,Ted_Strickland
73,[],"Once again, the wealthy and powerful take from working families.",[],True,0.0,17,AHCA,,,1,891,Ted_Strickland
74,['ohio'],is bad for Ohio and our country…,['ohio'],True,0.0,17,AHCA,,Ohio::*3*||,2,891,Ted_Strickland
75,"['voted', 'time', 'us', 'vote']",@PatrickMcHenry you didn't listen to your constituents and you voted yes to  now it's time for us to vote you out of office.,[],True,0.0,17,AHCA,,,0,892,shinevan1120
76,['us'],Healthcare in US under,['us'],True,0.0,17,AHCA,,nan,0,893,LukeMaciak
77,['liberal']," get this fresh batch of sweet sweet liberal hysteria! 

  ",['nan'],True,0.0,17,"ObamacareHelpedMe, Obamacare, AHCA",,nan,0,894,muhfeefees
78,[],Staggering,[],True,0.0,17,nan,,nan,0,895,knockonMCWOODS
79,[],Anyone who is pro abortion does NOT get to complain about,['abortion'],True,0.0,17,GOPHealthCare,,,0,896,DrSueDVM
80,['mothers'],"This is how they treat their Mothers, sisters and daughters.",[],True,0.0,17,nan,,Mothers::*6*||,0,897,Thrasher_Jon
81,['voted'],"I hope whoever voted for them realizes that, they don't give a damn about you.",[],True,0.0,17,nan,,,1,897,Thrasher_Jon
82,"['gop', 'senators']",Got to ask all fifty GOP senators this question with the utmost respect,['gop'],True,0.0,17,AHCA,,GOP::*5*||,0,898,geekcreds
83,[],How would you like history to remember you?,[],True,0.0,17,AHCA,,,1,898,geekcreds
84,[],So every cloud has a silver lining...,[],True,0.0,17,nan,,,0,899,JGDphoenixrises
85,[],I suppose.,[],True,0.0,17,nan,,,1,899,JGDphoenixrises
16,"['house republicans', 'passed a bill', 'repeal', 'replace', 'obamacare']",": House Republicans have narrowly passed a bill to repeal and replace Obamacare, in a major victory for @realDonaldTrump","['house republicans', 'obamacare']",True,1.0,17,BREAKING,,House Republicans::*1*2*||Obamacare::*12*||,0,869,carolinemarcus
17,"['usa', 'trump', '000 americans']","Again, USA: Trump wants  so that he can kill 29,000 Americans a year and give himself $75 for every death.","['usa', 'trump', 'americans']",True,1.0,17,AHCA,,USA::*1*||Trump::*2*||000 Americans::*10*11*||,0,874,michael_w_busch
18,"['loyal gop', 'dt', 'rep—but']","-If R/conserv: Loyal GOP; DT may have lost u, but stand by this Rep—BUT  travesty loses it (turning you single-issue)","['gop', 'rep', 'dt']",True,1.0,17,AHCA,,Loyal GOP::*3*4*||DT::*5*||Rep—BUT::*14*||,0,876,antonejohnson
19,[],@BillKristol,[],True,0.0,18,"MayThe4thBeWithYou, AHCA, RepealAndReplace, Resist, TheResistence, ShowSupport",,,0,900,DeepStateAI
20,[],This (!),[],True,0.0,18,"MayThe4thBeWithYou, AHCA, RepealAndReplace, Resist, TheResistence, ShowSupport",,,1,900,DeepStateAI
21,['get'],Get in touch with your reps,['reps'],True,0.0,18,AHCA,,,0,901,wheresmyoj
22,[],fucking squall baby libtards are saying pre-existing conditions over and over on twitter shitter today hahaha bullshit idiots,['twitter'],True,0.0,18,Obamacare,,nan,0,902,yvettelecroix
23,"['get', 'job', 'get']",@CNN Get a job and get coverage.,[],True,0.0,18,"AHCA, Trumpcare",,Get::*1*||,0,903,AlWilson725
24,[],Simple.,[],True,0.0,18,"AHCA, Trumpcare",,nan,1,903,AlWilson725
25,['american'],Don't wait around for the American taxpayer to pick up YOUR tab.,['american'],True,0.0,18,"AHCA, Trumpcare",,American::*5*||,2,903,AlWilson725
26,[],I keep going from laughing to crying about all these dependent ppl who want gov to control their lives so sad,[],True,0.0,18,AHCA,,,0,904,rlgordon18_ruth
27,['right'],to be a white man right about now (or every day),['nan'],True,0.0,18,"blessed, AHCA, preexistingconditions",,nan,0,905,mrs_waddell
28,"['gop', 'voted', 'repeal', 'aca']",BREAKING: The GOP voted (217:213) to repeal the ACA.,"['gop', 'aca']",True,0.0,18,"Obamacare, ACHA",,GOP::*2*||ACA::*9*||,0,906,LPJLeague
29,[],Meet the pre-existing conditions!,[],True,0.0,18,"Obamacare, ACHA",,,1,906,LPJLeague
30,"['lose', 'care']",217 reps should lose health care coverage ASAP!,['reps'],True,0.0,18,"Obamacare, savemycare, resist",,,0,907,omarvsavon
31,[],the constituents that were previously yours WILL remember,[],True,0.0,18,"Obamacare, savemycare, resist",,,1,907,omarvsavon
32,"['gop', 'senate']",The GOP really needs to take back the Senate in 2018.,"['gop', 'senate']",True,0.0,18,nan,,GOP::*1*||Senate in 2018::*8*9*10*||,0,908,ThePantau
33,['get'],They can't get anything passed without a majority there.,[],True,0.0,18,nan,,,1,908,ThePantau
34,[],@PeteOlson,[],True,0.0,18,"MayThe4thBeWithYou, AHCA, RepealAndReplace, Resist, TheResistence, ShowSupport",,,0,909,DeepStateAI
35,[],This (!),[],True,0.0,18,"MayThe4thBeWithYou, AHCA, RepealAndReplace, Resist, TheResistence, ShowSupport",,,1,909,DeepStateAI
36,[],Afraid of losing healthcare?,[],True,0.0,18,nan,,,0,910,cleff
37,[],Feeling helpless?,[],True,0.0,18,nan,,,1,910,cleff
38,"['gop', 'voted']","Donate $1 to the opponents of 24 vulnerable GOP reps who voted ""yes""",['gop'],True,0.0,18,nan,,GOP::*8*||,2,910,cleff
39,"['time', 'better']",disaster. time will tell if   is better.,[],True,0.0,18,"Obamacare, AHCA",,nan,0,911,trumporbust1
40,"['bloods', 'crips', 'red', 'blue']","The Bloods &amp; Crips once squashed their beef, came together, &amp; made dope music...why can't the current Red &amp; Blue do…","['bloods', 'crips']",True,0.0,18,nan,,Bloods::*1*||Crips::*3*||Red::*18*||Blue::*20*||,0,912,erikvaldez
41,['people'],My prayer is that all people who have been complacent about political action will be so no longer!,[],True,0.0,18,DefeatAHCA,,,0,913,liberty_frees
42,['goodbye'],Prepare to kiss your offices goodbye.,[],True,0.0,18,nan,,,0,914,fdhbstephanie
43,[],Which states have a recall system?,[],True,0.0,18,nan,,,1,914,fdhbstephanie
44,[],Things more dishonest than,[],True,0.0,18,"AHCA, Obamacare",,,0,915,kohljm
45,[],Iran Deal,[],True,0.0,18,"AHCA, Obamacare",,nan,1,915,kohljm
47,['see'],See how easy that was?,['iran deal'],True,0.0,18,"AHCA, Obamacare",,,3,915,kohljm
48,[],@FoxNews @JessicaTarlov,[],True,0.0,18,"MayThe4thBeWithYou, AHCA, RepealAndReplace, Resist, TheResistence, ShowSupport",,,0,916,DeepStateAI
49,[],This (!),[],True,0.0,18,"MayThe4thBeWithYou, AHCA, RepealAndReplace, Resist, TheResistence, ShowSupport",,,1,916,DeepStateAI
50,['congressional gopers'],"Congressional GOPers championed a horrible bill to soothe their fragile, loss-saddled, orange-skinned leader’s ego.",['congressional gop'],True,0.0,18,nan,,Congressional GOPers::*0*1*||,0,917,BrianPHickey
51,"['trump', 'get']",If Trump grabs her by the pussy then he is the pre-existing condition which means he should get no coverage.,['trump'],True,0.0,18,AHCA,,Trump::*1*||,0,918,thebridgebeat
52,"['voted', 'gop', 'vote']","Hardly a profile in courage @davereichert voted no on  because he's so weak, GOP leadership didn't think he'd survive yes vote.",['gop'],True,0.0,18,AHCA,,GOP::*13*||,0,919,HutchinsMatt
53,[],Agreed,[],True,0.0,18,nan,,nan,0,920,DJ_D1g1T
54,['buy'],You dumbass libtards can buy your own insurance plan and quit bitching.,[],True,0.0,18,AHCA,,,0,921,DukeNukemSez
55,['cbo'],the   has no CBO score.,['cbo'],True,0.0,18,ahca,,CBO::*3*||,0,922,mr_bluetown
56,"['trump', 'get']",Wait till the Trump followers get a load of that.,['trump'],True,0.0,18,ahca,,Trump::*3*||,1,922,mr_bluetown
57,['republicans'],Why do you think the republicans outran that score?,[],True,0.0,18,ahca,,,2,922,mr_bluetown
58,"['house republicans', 'obamacare', 'time', 'repeal', 'replace']",House Republicans finally pass an Obamacare repeal and replacement  via @HuffPostPol - TIME TO REPEAL &amp; REPLACE THEM!,"['house republicans', 'obamacare']",True,0.0,18,nan,,House Republicans::*0*1*||Obamacare::*5*||TIME::*12*||REPEAL::*14*||REPLACE::*16*||,0,923,Breezegrl
59,['retweeted the new york times'],Retweeted The New York Times (@nytimes):,['new york times'],True,0.0,18,nan,,Retweeted The New York Times::*0*1*2*3*4*||,0,924,c_hauer
60,"['house republicans', 'democrats']","As House Republicans crossed 217 votes, Democrats heckled them with...","['house republicans', 'democrats']",True,0.0,18,nan,,House Republicans::*1*2*||Democrats::*6*||,1,924,c_hauer
61,[],"As per usual, sore losers try to place the race card.",[],True,0.0,18,nan,,,0,925,jbsrq
62,['lot'],"On the bright said, there's a lot of naked and grey tops so ⚰",[],True,0.0,18,nan,,,0,926,ceeny
63,"['ahca', 'horrible care act']",AHCA.... A Horrible Care Act?,['ahca'],True,0.0,18,AHCA,,Horrible Care Act::*3*4*5*||,0,927,shingen
64,"['republican', 'representatives']","I'd like to acknowledge and thank Republican representatives @BarbaraComstock, @HerreraBeutler, and @RosLehtinen for voting NO today.",['republicans'],True,0.0,18,nan,,Republican::*6*||,0,928,Fancy_Jackalope
65,"['see', 'house']"," are so busy cheering about ""that black man's legacy"" being taken away, they don't even see their own house on fire. ",['nan'],True,0.0,18,"Republicans, ACHA",,nan,0,929,kjduffey
66,['people'],"If  would've been named anything different, 24 million people would still have health insurance.",[],True,0.0,18,obamacare,,,0,930,JoshKWill
67,"['millions of americans', 'die', 'bc']",while republic*ns r rejoicing in carts of beer &amp; celebratory songs millions of americans will die in the coming yrs bc of lack of healthcare,['nan'],True,0.0,18,nan,,nan,0,931,mustardyeIIow
68,[],lol. the kabuki theater continues.,['kabuki'],True,0.0,18,nan,,nan,0,932,LilMissRightie
69,"['people', 'die']","""Many people will die.""",[],True,0.0,18,AHCA,,,0,933,ThePerezHilton
70,['bc'],be losing their coverage BC of their condition.,[],True,0.0,18,AHCA,,BC::*4*||,0,934,BellaStar_88
71,['bc'],Not bc they don't work.,[],True,0.0,18,AHCA,,,1,934,BellaStar_88
72,[],Yes there are those who physically can NOT work that finally,[],True,0.0,18,AHCA,,,2,934,BellaStar_88
73,[],Economic anxiety is a pre-existing condition and not covered under,[],True,0.0,18,AHCA,,,0,935,N8tiveDreamr
74,[],And will be intercepting it,[],True,0.0,18,nan,,,0,936,vjf6122
75,"['house democrats wave', 'sing', 'goodbye', 'republicans', 'obamacare repeal vote']","""House Democrats Wave &amp; Sing ""HEY HEY HEY GOODBYE"" To Republicans After Obamacare Repeal Vote""","['house democrats', 'republicans', 'obamacare']",True,0.0,18,nan,,House Democrats Wave::*0*1*2*||Sing::*4*||GOODBYE::*8*||Republicans::*10*||Obamacare Repeal Vote::*12*13*14*||,0,937,ElectPiperFogle
76,"['happy', '8yr bc', 'ny']",@AGSchneiderman @realDonaldTrump Happy to testify at  hearings; 8yr BC survivor -- only silver lining is residing in NY which mandated  coverage.,['ny'],True,0.0,18,AHCA,,Happy::*2*||8yr BC::*7*8*||NY::*17*||,0,938,socflyny
77,['hold'],Hold your applause...,[],True,0.0,18,nan,,,0,939,CroonerFriday
78,[],@RepBrianHiggins &gt; @RepChrisCollins Your constituents are paying attention to whose interests you represent.,[],True,0.0,18,nan,,,0,940,cathylanski
79,['congressmen'],"Don't let the door hit you on the way out, congressmen.",[],True,0.0,18,"obamacare, trumpcare, gop, affordablecareact, ahca",,,0,941,joemoconnell
80,"['awesome', 'one', 'see']","A tshirt about slowhands it is awesome  i already picked one ,just see if u like guys😎🤠",[],True,0.0,18,SlowHands,,,0,942,mrkumar2725
81,"['surprise', 'get']","@superdudedoggie Surprise -   screws over those who get their insurance through work, too.",[],True,0.0,18,"Ryancare, AHCA, sucker",,Surprise::*1*||,0,943,TheRealOrchid
82,"['time', 'senate', 'job']",Time for the Senate to do its job.,['senate'],True,0.0,18,Obamacare,,Senate::*3*||,0,944,RyanGraham10
83,"['republican obamacare', 'house']",Republican Obamacare replacement bill passes House,[],True,0.0,18,Obamacare,,Republican Obamacare::*0*1*||House::*5*||,1,944,RyanGraham10
84,['latest'],The latest The Rae Lewis-Thornton Daily!,[],True,0.0,18,"ahca, ad",,Rae Lewis-Thornton Daily::*3*4*5*||,0,945,raelt
85,[],Thanks to @ChicagoReporter @SRC_ChangeAgent @StopBullyingGov,[],True,0.0,18,"ahca, ad",,,1,945,raelt
86,[],They campaigned on it &amp; won.,[],True,0.0,18,nan,,,0,946,dudoronomy
87,[],What made you think they wouldn't do it?,[],True,0.0,18,nan,,,1,946,dudoronomy
88,"['obamacare', 'stupid']",Obamacare failed to cure stupid...you're still whinging.. 👏🏻,['obamacare'],True,0.0,18,nan,,,2,946,dudoronomy
89,"['read', 'cbo']",Many didn't read this bill with no CBO score &amp; there barely any debate.,['cbo'],True,0.0,18,nan,,CBO::*7*||,0,947,AmolShalia
90,"['care', '24m']","This bill cuts care for 24M, that wasn't part of the promise.",[],True,0.0,18,nan,,24M::*5*||,1,947,AmolShalia
91,['stupid'],Even @greta knows this is stupid.,[],True,0.0,18,nan,,,0,948,adjshow
92,['the house republicans'],alternately: the 20 ppl i will kindly usher out the door before i open a can of whoop-ass on the rest of the house republicans,['house republicans'],True,0.0,18,nan,,nan,0,949,shutupjoani
17,"['one', 'maryland']",Only one from Maryland?,['maryland'],True,0.0,19,nan,,Maryland::*3*||,0,950,GunpowderTreasn
18,"['get', 'one']","Good, at least I'll only have to work to get one representative thrown out next year.",[],True,0.0,19,nan,,,1,950,GunpowderTreasn
19,"['democrats', 'goodbye', 'house republicans', 'voted', 'repeal', 'obamacare']","Why Democrats sang “hey, hey, hey, goodbye” after House Republicans voted to repeal Obamacare  via @voxdotcom","['democrats', 'house republicans', 'obamacare']",True,0.0,19,nan,,Democrats::*1*||House Republicans::*8*9*||Obamacare::*13*||,0,951,kathleea1
20,[],And exempt themselves from the rules.,[],True,0.0,19,nan,,,0,952,jillbelasco
21,[],How can repub voters think that is ok??,[],True,0.0,19,nan,,,1,952,jillbelasco
22,[],@SenateMajLdr @SpeakerRyan Can't wait for the 2018 elections!,[],True,0.0,19,"Obamacare, AHCA",,,0,953,fergusoneddie
23,['asshats'],Karma is a bitch ASSHATS!!,['karma'],True,0.0,19,"Obamacare, AHCA",,ASSHATS::*4*||,1,953,fergusoneddie
24,[],"And it's done, away with .",[],True,0.0,19,Obamacare,,,0,954,The_Big_Toe
25,['care'],Now we dance n'groove like we just don't care!,[],True,0.0,19,Obamacare,,,1,954,The_Big_Toe
26,[],as a woman,['nan'],True,0.0,19,iamapreexistingcondition,,nan,0,955,ShePersisted27
27,['leverage'],This  crap is the worst prologue to a season of Leverage ever.,[],True,0.0,19,AHCA,,Leverage::*10*||,0,956,Wiswell
28,['house republicans'],"Stop fascist regime &amp; House Republicans bf more hurt/killed, here or arnd world!",['house republicans'],True,0.0,19,"AHCA, Obamacare",,House Republicans::*4*5*||,0,957,JasmineSonadora
29,['care'],Health Care Act,['health care act'],True,0.0,19,"AHCA, Obamacare",,nan,1,957,JasmineSonadora
